"STATION","NAME","DATE","DAPR","MDPR","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT11"
"US1INLK0089","HAMMOND 0.6 SSW, IN US","2024-10-09",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0089","HAMMOND 0.6 SSW, IN US","2024-10-10",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0089","HAMMOND 0.6 SSW, IN US","2024-10-11",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0089","HAMMOND 0.6 SSW, IN US","2024-10-12",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0089","HAMMOND 0.6 SSW, IN US","2024-10-13",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0089","HAMMOND 0.6 SSW, IN US","2024-10-14",,,"2.5",,,,,,,,,,,,,,,,,
"US1INLK0089","HAMMOND 0.6 SSW, IN US","2024-10-15",,,"6.1",,,,,,,,,,,,,,,,,
"US1INLK0089","HAMMOND 0.6 SSW, IN US","2024-10-16",,,"19.8",,,,,,,,,,,,,,,,,
"US1INLK0089","HAMMOND 0.6 SSW, IN US","2024-10-17",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0089","HAMMOND 0.6 SSW, IN US","2024-10-18",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0089","HAMMOND 0.6 SSW, IN US","2024-10-19",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0089","HAMMOND 0.6 SSW, IN US","2024-10-20",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0089","HAMMOND 0.6 SSW, IN US","2024-10-21",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-01-06",,,"6.4",,"51.0",,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-01-07",,,"1.8",,"13.0",,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-01-09",,,"8.9",,"57.0",,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-01-10",,,"12.2",,"83.0",,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-01-12",,,,,"102.0",,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-01-13",,,,,"25.0",,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-03-09",,,"25.4",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-03-14",,,"7.1",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-03-30",,,"20.3",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-04-01",,,"13.5",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-04-02",,,"6.1",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-04-04",,,"14.2",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-04-05",,,"2.5",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-04-12",,,"0.5",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-04-28","    2","32.3",,,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-04-29",,,"24.1",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-05-03",,,"25.9",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-05-08",,,"13.7",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-05-09",,,"11.4",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-05-10",,,"8.4",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-05-14",,,"9.7",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-06-02",,,"11.9",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-06-05",,,"21.3",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-07-08",,,"6.9",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-07-10",,,"14.7",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-07-14",,,"18.5",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-07-15",,,"54.6",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-07-16",,,"20.3",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-07-23",,,"10.9",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-07-25",,,"14.0",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-07-29",,,"3.8",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-08-28",,,"36.8",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-09-23",,,"15.2",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-10-04",,,"5.1",,,,,,,,,,,,,,,,,
"US1ILDP0049","NAPERVILLE 2.5 ESE, IL US","2024-10-15",,,"3.3",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-01",,,"0.5",,"5.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-02",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-03",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-04",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-05",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-06",,,"3.6",,"36.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-07",,,"2.0",,"20.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-08",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-09",,,"7.6",,"20.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-10",,,"19.8",,"51.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-11",,,"0.8",,"10.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-12",,,"9.9",,"86.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-13",,,"16.3",,"89.0","152.0",,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-14",,,"1.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-15",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-16",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-17",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-18",,,"0.3",,"10.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-19",,,"2.0",,"28.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-20",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-21",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-22",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-23",,,"6.6",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-24",,,"3.8",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-25",,,"4.6",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-26",,,"14.2",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-27",,,"2.0",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-28",,,"0.3",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-29",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-30",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-01-31",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-01",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-02",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-03",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-04",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-05",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-06",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-07",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-08",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-09",,,"0.3",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-10",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-11",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-12",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-13",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-14",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-15",,,"2.0",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-16",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-17",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-18",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-19",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-20",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-21",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-22",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-23",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-24",,,"2.3",,"25.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-25",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-26",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-27",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-28",,,"9.7",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-02-29",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-01",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-02",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-03",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-04",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-05",,,"26.2",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-06",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-07",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-08",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-09",,,"23.9",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-10",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-11",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-12",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-13",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-14",,,"6.9",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-15",,,"4.3",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-16",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-17",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-18",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-19",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-20",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-21",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-22",,,"0.5",,"5.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-23",,,"1.8",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-24",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-25",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-26",,,"13.0",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-27",,,"1.8",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-28",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-29",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-30",,,"10.9",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-03-31",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-01",,,"6.9",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-02",,,"6.6",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-03",,,"10.9",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-04",,,"4.8",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-05",,,"1.8",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-06",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-07",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-08",,,"9.4",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-09",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-10",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-11",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-12",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-13",,,"0.3",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-14",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-15",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-16",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-17",,,"0.5",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-18",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-19",,,"1.3",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-20",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-21",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-22",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-23",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-24",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-25",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-26",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-04-30","    4","32.5",,,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-01",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-02",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-03",,,"13.7",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-04",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-05",,,"7.1",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-06",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-07",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-08",,,"8.4",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-09",,,"7.6",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-10",,,"3.8",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-11",,,"3.6",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-12",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-13",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-14",,,"2.3",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-15",,,"1.8",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-16",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-17",,,"3.0",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-18",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-19",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-20",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-21",,,"2.5",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-22",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-23",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-29","    6","24.1",,,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-30",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-05-31",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-06-01",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-06-02",,,"37.3",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-06-03",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-06-04",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-06-05",,,"15.5",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-06-06",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-06-07",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-06-08",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-06-09",,,"3.6",,,,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-06-10",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","2024-06-11",,,"0.0",,"0.0",,,,,,,,,,,,,,,
